candidate_name,end_date,daily_average,model,drift_pred
Donald Trump,2024-10-25,48.18181818181818,47.32568729156153,
Donald Trump,2024-10-26,46.84285714285714,47.422905559717044,
Donald Trump,2024-10-27,47.67,47.3707054129923,
Donald Trump,2024-10-28,47.75909090909091,47.4094325125244,
Donald Trump,2024-10-29,48.9304347826087,47.456692576978035,
Donald Trump,2024-10-30,48.21904761904762,47.6310984443944,
Donald Trump,2024-10-31,48.570454545454545,47.722804500459546,
Donald Trump,2024-11-01,47.4,47.84895714400883,
Donald Trump,2024-11-02,,47.84095949721764,47.387362637362635
Donald Trump,2024-11-03,,47.87785756482733,47.37472527472527
Donald Trump,2024-11-04,,47.91475563243702,47.36208791208791
Donald Trump,2024-11-05,,47.95165370004671,47.349450549450545
Kamala Harris,2024-07-21,46.5,45.5,
Kamala Harris,2024-07-22,45.5,44.61,
Kamala Harris,2024-07-23,44.0,43.7179,
Kamala Harris,2024-07-24,44.9,42.767831,
Kamala Harris,2024-07-25,47.333333333333336,42.02409059000001,
Kamala Harris,2024-07-26,48.666666666666664,41.65114998176668,
Kamala Harris,2024-07-27,48.0,41.51899193453901,
Kamala Harris,2024-07-28,47.5,41.398193106022056,
Kamala Harris,2024-07-29,48.0,41.30049222929657,
Kamala Harris,2024-07-30,48.0,41.32955651795068,
Kamala Harris,2024-07-31,46.666666666666664,41.42241881255987,
Kamala Harris,2024-08-01,48.57142857142857,41.42510402291587,
Kamala Harris,2024-08-02,49.0,41.68946014819759,
Kamala Harris,2024-08-03,48.0,42.0433432023263,
Kamala Harris,2024-08-04,49.0,42.321404519018884,
Kamala Harris,2024-08-05,46.375,42.738445658852015,
Kamala Harris,2024-08-06,49.0,42.88764822811332,
Kamala Harris,2024-08-07,49.1,43.34555405816736,
Kamala Harris,2024-08-08,48.475,43.82521376463431,
Kamala Harris,2024-08-09,48.666666666666664,44.24090536280823,
Kamala Harris,2024-08-10,49.0,44.67845208087001,
Kamala Harris,2024-08-11,46.666666666666664,45.14879293965024,
Kamala Harris,2024-08-12,49.0,45.35394511648928,
Kamala Harris,2024-08-13,50.0,45.808375957812856,
Kamala Harris,2024-08-14,47.392307692307696,46.359279955425954,
Kamala Harris,2024-08-15,47.13333333333333,46.60465459987733,
Kamala Harris,2024-08-16,50.0,46.804881131320684,
Kamala Harris,2024-08-17,49.0,47.30370286497317,
Kamala Harris,2024-08-18,49.0,47.66960539661066,
Kamala Harris,2024-08-19,47.5,48.01222162111831,
Kamala Harris,2024-08-20,49.0,48.165454006964005,
Kamala Harris,2024-08-21,46.375,48.46170861415549,
Kamala Harris,2024-08-22,48.44,48.44497067448628,
Kamala Harris,2024-08-23,48.666666666666664,48.63635682203912,
Kamala Harris,2024-08-24,51.0,48.831574119949614,
Kamala Harris,2024-08-25,48.333333333333336,49.262287280202905,
Kamala Harris,2024-08-26,49.15384615384615,49.3739729182955,
Kamala Harris,2024-08-27,49.4,49.55434000698563,
Kamala Harris,2024-08-28,49.40714285714286,49.73974237135228,
Kamala Harris,2024-08-29,47.714285714285715,49.90399278985445,
Kamala Harris,2024-08-30,49.0,49.860635381465,
Kamala Harris,2024-08-31,48.32,49.94157878867128,
Kamala Harris,2024-09-01,48.5,49.93021206727021,
Kamala Harris,2024-09-02,50.0,49.92367989733655,
Kamala Harris,2024-09-03,50.0,50.06856414542289,
Kamala Harris,2024-09-04,50.15,50.19827432724637,
Kamala Harris,2024-09-05,48.625,50.32953074761504,
Kamala Harris,2024-09-06,48.666666666666664,50.27811621847069,
Kamala Harris,2024-09-07,49.0,50.2198953133894,
Kamala Harris,2024-09-08,48.17416666666667,50.188630879015676,
Kamala Harris,2024-09-09,47.5,50.0577649126225,
Kamala Harris,2024-09-10,50.0,49.84699122707576,
Kamala Harris,2024-09-11,48.333333333333336,49.908824997812935,
Kamala Harris,2024-09-12,48.88333333333333,49.78205380816493,
Kamala Harris,2024-09-13,49.699999999999996,49.713972532733415,
Kamala Harris,2024-09-14,48.9,49.73422632618438,
Kamala Harris,2024-09-15,47.93333333333334,49.6641124770284,
Kamala Harris,2024-09-16,48.84117647058823,49.487035554684404,
Kamala Harris,2024-09-17,49.142857142857146,49.41199204745933,
Kamala Harris,2024-09-18,49.540000000000006,49.37192960913763,
Kamala Harris,2024-09-19,48.6,49.377268404271014,
Kamala Harris,2024-09-20,48.857142857142854,49.28030063584835,
Kamala Harris,2024-09-21,45.57142857142857,49.21451235219518,
Kamala Harris,2024-09-22,48.166666666666664,48.790300630528236,
Kamala Harris,2024-09-23,50.5,48.66179755091318,
Kamala Harris,2024-09-24,49.17894736842105,48.79786013708384,
Kamala Harris,2024-09-25,49.53333333333333,48.79202207379291,
Kamala Harris,2024-09-26,48.6375,48.8296195259177,
Kamala Harris,2024-09-27,48.75,48.7719527042375,
Kamala Harris,2024-09-28,49.0,48.73108303768294,
Kamala Harris,2024-09-29,47.28888888888889,48.72198950740702,
Kamala Harris,2024-09-30,48.385714285714286,48.52836321286239,
Kamala Harris,2024-10-01,49.028571428571425,48.46235559818328,
Kamala Harris,2024-10-02,48.0,48.47289661756168,
Kamala Harris,2024-10-03,49.083333333333336,48.37479742596949,
Kamala Harris,2024-10-04,48.63333333333333,48.40192684594348,
Kamala Harris,2024-10-05,51.0,48.38365738879397,
Kamala Harris,2024-10-06,49.0,48.630044970138144,
Kamala Harris,2024-10-07,48.90909090909091,48.65549334364652,
Kamala Harris,2024-10-08,48.93076923076923,48.671841946367586,
Kamala Harris,2024-10-09,47.63333333333333,48.6913127938284,
Kamala Harris,2024-10-10,48.3,48.56851317219459,
Kamala Harris,2024-10-11,50.25,48.52197504766888,
Kamala Harris,2024-10-12,50.0,48.692370985119055,
Kamala Harris,2024-10-13,49.2,48.83380361897302,
Kamala Harris,2024-10-14,47.61818181818182,48.884754953251864,
Kamala Harris,2024-10-15,48.473684210526315,48.7597636045703,
Kamala Harris,2024-10-16,48.519999999999996,48.7299608360509,
Kamala Harris,2024-10-17,48.625,48.7056703149703,
Kamala Harris,2024-10-18,48.25,48.69350214284806,
Kamala Harris,2024-10-19,48.5,48.64061576650956,
Kamala Harris,2024-10-20,48.205555555555556,48.61661187013982,
Kamala Harris,2024-10-21,48.5,48.56145335581677,
Kamala Harris,2024-10-22,48.8,48.5406406038123,
Kamala Harris,2024-10-23,48.46,48.554502720970156,
Kamala Harris,2024-10-24,48.57142857142857,48.532033599202514,
Kamala Harris,2024-10-25,49.18181818181818,48.52334819647676,
Kamala Harris,2024-10-26,48.0,48.58315499491596,
Kamala Harris,2024-10-27,48.53,48.51296774538025,
Kamala Harris,2024-10-28,47.94761904761905,48.50296954334432,
Kamala Harris,2024-10-29,48.025,48.430179561316635,
Kamala Harris,2024-10-30,48.41578947368421,48.36835487711665,
Kamala Harris,2024-10-31,48.26086956521739,48.35226595467075,
Kamala Harris,2024-11-01,47.75,48.32137996972823,
Kamala Harris,2024-11-02,,48.23678182706094,47.76201923076923
Kamala Harris,2024-11-03,,48.209321681366475,47.77403846153846
Kamala Harris,2024-11-04,,48.181861535672006,47.78605769230769
Kamala Harris,2024-11-05,,48.15440138997754,47.79807692307692
